Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Cluster	Label	Score
194	Spectrogram 1	1	315.500000	316.000000	0	0	5	cluster_5	1.0000
195	Spectrogram 1	1	315.750000	316.250000	0	0	5	cluster_5	1.0000
196	Spectrogram 1	1	316.000000	316.500000	0	0	26	cluster_26	0.8619
197	Spectrogram 1	1	316.250000	316.750000	0	0	noise	cluster_noise	0.0000
198	Spectrogram 1	1	316.500000	317.000000	0	0	noise	cluster_noise	0.0000
199	Spectrogram 1	1	316.750000	317.250000	0	0	noise	cluster_noise	0.0000
200	Spectrogram 1	1	317.000000	317.500000	0	0	3	cluster_3	1.0000
201	Spectrogram 1	1	317.250000	317.750000	0	0	3	cluster_3	1.0000
202	Spectrogram 1	1	317.500000	318.000000	0	0	3	cluster_3	1.0000
203	Spectrogram 1	1	317.750000	318.250000	0	0	3	cluster_3	1.0000
204	Spectrogram 1	1	318.000000	318.500000	0	0	3	cluster_3	1.0000
205	Spectrogram 1	1	318.250000	318.750000	0	0	3	cluster_3	1.0000
206	Spectrogram 1	1	318.500000	319.000000	0	0	noise	cluster_noise	0.0000
207	Spectrogram 1	1	318.750000	319.250000	0	0	noise	cluster_noise	0.0000
208	Spectrogram 1	1	319.000000	319.500000	0	0	noise	cluster_noise	0.0000
209	Spectrogram 1	1	320.000000	320.500000	0	0	5	cluster_5	1.0000
210	Spectrogram 1	1	320.250000	320.750000	0	0	2	cluster_2	1.0000
211	Spectrogram 1	1	320.500000	321.000000	0	0	2	cluster_2	1.0000
212	Spectrogram 1	1	320.750000	321.250000	0	0	2	cluster_2	1.0000
213	Spectrogram 1	1	321.000000	321.500000	0	0	2	cluster_2	1.0000
214	Spectrogram 1	1	321.250000	321.750000	0	0	2	cluster_2	0.8540
215	Spectrogram 1	1	321.500000	322.000000	0	0	2	cluster_2	1.0000
216	Spectrogram 1	1	321.750000	322.250000	0	0	2	cluster_2	1.0000
217	Spectrogram 1	1	322.000000	322.500000	0	0	2	cluster_2	0.8522
218	Spectrogram 1	1	322.250000	322.750000	0	0	noise	cluster_noise	0.0000
219	Spectrogram 1	1	322.500000	323.000000	0	0	9	cluster_9	0.9288
