Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Cluster	Label	Score
199	Spectrogram 1	1	446.500000	447.000000	0	0	13	cluster_13	0.8142
200	Spectrogram 1	1	446.750000	448.500000	0	0	noise	cluster_noise	0.0000
201	Spectrogram 1	1	448.250000	449.500000	0	0	1	cluster_1	0.8246
202	Spectrogram 1	1	449.250000	449.750000	0	0	6	cluster_6	0.6813
203	Spectrogram 1	1	449.500000	450.000000	0	0	noise	cluster_noise	0.0000
204	Spectrogram 1	1	449.750000	450.250000	0	0	1	cluster_1	0.6984
205	Spectrogram 1	1	450.000000	450.500000	0	0	noise	cluster_noise	0.0000
206	Spectrogram 1	1	450.250000	450.750000	0	0	13	cluster_13	0.6665
207	Spectrogram 1	1	450.500000	451.000000	0	0	noise	cluster_noise	0.0000
208	Spectrogram 1	1	450.750000	451.250000	0	0	13	cluster_13	0.7107
209	Spectrogram 1	1	451.000000	451.750000	0	0	noise	cluster_noise	0.0000
210	Spectrogram 1	1	451.500000	452.000000	0	0	13	cluster_13	0.6346
211	Spectrogram 1	1	451.750000	454.500000	0	0	1	cluster_1	0.6892
212	Spectrogram 1	1	457.000000	457.750000	0	0	noise	cluster_noise	0.0000
213	Spectrogram 1	1	457.500000	458.000000	0	0	13	cluster_13	0.6580
214	Spectrogram 1	1	457.750000	458.500000	0	0	noise	cluster_noise	0.0000
215	Spectrogram 1	1	458.250000	459.000000	0	0	10	cluster_10	0.7520
216	Spectrogram 1	1	458.750000	460.250000	0	0	noise	cluster_noise	0.0000
217	Spectrogram 1	1	460.000000	460.750000	0	0	10	cluster_10	0.8339
218	Spectrogram 1	1	460.500000	461.000000	0	0	8	cluster_8	1.0000
219	Spectrogram 1	1	460.750000	461.750000	0	0	noise	cluster_noise	0.0000
220	Spectrogram 1	1	461.500000	462.000000	0	0	13	cluster_13	0.7835
221	Spectrogram 1	1	461.750000	462.250000	0	0	noise	cluster_noise	0.0000
222	Spectrogram 1	1	462.000000	462.500000	0	0	10	cluster_10	0.4918
223	Spectrogram 1	1	462.250000	462.750000	0	0	8	cluster_8	1.0000
224	Spectrogram 1	1	462.500000	463.250000	0	0	noise	cluster_noise	0.0000
225	Spectrogram 1	1	463.000000	463.500000	0	0	8	cluster_8	1.0000
226	Spectrogram 1	1	463.250000	464.000000	0	0	10	cluster_10	0.5482
227	Spectrogram 1	1	463.750000	464.250000	0	0	8	cluster_8	0.9080
228	Spectrogram 1	1	464.000000	464.500000	0	0	9	cluster_9	0.7547
229	Spectrogram 1	1	464.250000	464.750000	0	0	noise	cluster_noise	0.0000
230	Spectrogram 1	1	464.500000	465.000000	0	0	10	cluster_10	0.4809
231	Spectrogram 1	1	464.750000	465.250000	0	0	8	cluster_8	1.0000
232	Spectrogram 1	1	465.000000	465.500000	0	0	noise	cluster_noise	0.0000
233	Spectrogram 1	1	465.250000	465.750000	0	0	10	cluster_10	0.4820
234	Spectrogram 1	1	465.500000	466.000000	0	0	8	cluster_8	1.0000
235	Spectrogram 1	1	465.750000	466.500000	0	0	noise	cluster_noise	0.0000
236	Spectrogram 1	1	466.250000	466.750000	0	0	8	cluster_8	1.0000
237	Spectrogram 1	1	466.500000	467.000000	0	0	noise	cluster_noise	0.0000
238	Spectrogram 1	1	466.750000	468.250000	0	0	13	cluster_13	0.7146
239	Spectrogram 1	1	468.000000	468.500000	0	0	14	cluster_14	0.7459
240	Spectrogram 1	1	468.250000	468.750000	0	0	noise	cluster_noise	0.0000
241	Spectrogram 1	1	468.500000	469.500000	0	0	1	cluster_1	0.5757
242	Spectrogram 1	1	469.250000	470.500000	0	0	noise	cluster_noise	0.0000
243	Spectrogram 1	1	470.250000	474.500000	0	0	13	cluster_13	0.7329
244	Spectrogram 1	1	474.250000	474.750000	0	0	noise	cluster_noise	0.0000
245	Spectrogram 1	1	474.500000	475.250000	0	0	10	cluster_10	0.7634
246	Spectrogram 1	1	475.000000	475.500000	0	0	8	cluster_8	1.0000
247	Spectrogram 1	1	475.250000	476.250000	0	0	noise	cluster_noise	0.0000
248	Spectrogram 1	1	476.000000	476.500000	0	0	13	cluster_13	0.7323
249	Spectrogram 1	1	476.250000	476.750000	0	0	noise	cluster_noise	0.0000
250	Spectrogram 1	1	476.500000	477.250000	0	0	10	cluster_10	0.7007
251	Spectrogram 1	1	477.000000	477.500000	0	0	8	cluster_8	1.0000
252	Spectrogram 1	1	477.250000	478.500000	0	0	noise	cluster_noise	0.0000
253	Spectrogram 1	1	478.250000	478.750000	0	0	13	cluster_13	0.7660
254	Spectrogram 1	1	478.500000	479.000000	0	0	14	cluster_14	0.7719
255	Spectrogram 1	1	478.750000	479.500000	0	0	10	cluster_10	0.6809
256	Spectrogram 1	1	479.250000	479.750000	0	0	noise	cluster_noise	0.0000
257	Spectrogram 1	1	479.500000	480.000000	0	0	10	cluster_10	0.5061
258	Spectrogram 1	1	479.750000	481.000000	0	0	noise	cluster_noise	0.0000
259	Spectrogram 1	1	480.750000	481.250000	0	0	10	cluster_10	0.5055
