Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Cluster	Label	Score
3134	Spectrogram 1	1	2704.000000	2704.500000	0	0	noise	cluster_noise	0.0000
3135	Spectrogram 1	1	2704.250000	2704.750000	0	0	7	cluster_7	0.7312
3136	Spectrogram 1	1	2704.500000	2705.000000	0	0	noise	cluster_noise	0.0000
3137	Spectrogram 1	1	2704.750000	2705.500000	0	0	5	cluster_5	0.7109
3138	Spectrogram 1	1	2705.250000	2705.750000	0	0	1	cluster_1	0.8407
3139	Spectrogram 1	1	2705.500000	2706.000000	0	0	noise	cluster_noise	0.0000
3140	Spectrogram 1	1	2705.750000	2708.000000	0	0	9	cluster_9	0.9848
3141	Spectrogram 1	1	2707.750000	2709.500000	0	0	noise	cluster_noise	0.0000
3142	Spectrogram 1	1	2709.250000	2710.750000	0	0	5	cluster_5	0.8538
3143	Spectrogram 1	1	2710.500000	2712.000000	0	0	7	cluster_7	0.8563
3144	Spectrogram 1	1	2711.750000	2712.250000	0	0	noise	cluster_noise	0.0000
3145	Spectrogram 1	1	2712.000000	2712.500000	0	0	7	cluster_7	0.7253
3146	Spectrogram 1	1	2712.250000	2712.750000	0	0	noise	cluster_noise	0.0000
3147	Spectrogram 1	1	2712.500000	2714.000000	0	0	7	cluster_7	0.8783
3148	Spectrogram 1	1	2713.750000	2714.250000	0	0	noise	cluster_noise	0.0000
3149	Spectrogram 1	1	2714.000000	2715.250000	0	0	7	cluster_7	0.8757
3150	Spectrogram 1	1	2715.000000	2715.750000	0	0	noise	cluster_noise	0.0000
3151	Spectrogram 1	1	2715.500000	2716.500000	0	0	7	cluster_7	0.8916
3152	Spectrogram 1	1	2716.250000	2717.000000	0	0	noise	cluster_noise	0.0000
3153	Spectrogram 1	1	2716.750000	2717.750000	0	0	7	cluster_7	0.8885
3154	Spectrogram 1	1	2717.500000	2718.250000	0	0	noise	cluster_noise	0.0000
3155	Spectrogram 1	1	2718.000000	2719.000000	0	0	7	cluster_7	0.9042
3156	Spectrogram 1	1	2718.750000	2719.750000	0	0	noise	cluster_noise	0.0000
3157	Spectrogram 1	1	2719.500000	2720.000000	0	0	7	cluster_7	0.7379
3158	Spectrogram 1	1	2719.750000	2720.500000	0	0	noise	cluster_noise	0.0000
3159	Spectrogram 1	1	2720.250000	2722.750000	0	0	9	cluster_9	0.9982
3160	Spectrogram 1	1	2722.500000	2724.000000	0	0	noise	cluster_noise	0.0000
3161	Spectrogram 1	1	2723.750000	2725.750000	0	0	5	cluster_5	0.7928
3162	Spectrogram 1	1	2725.500000	2727.000000	0	0	noise	cluster_noise	0.0000
3163	Spectrogram 1	1	2726.750000	2727.250000	0	0	5	cluster_5	0.5874
3164	Spectrogram 1	1	2727.000000	2727.750000	0	0	noise	cluster_noise	0.0000
3165	Spectrogram 1	1	2727.500000	2728.000000	0	0	5	cluster_5	0.6045
3166	Spectrogram 1	1	2727.750000	2729.000000	0	0	7	cluster_7	0.8791
3167	Spectrogram 1	1	2728.750000	2729.250000	0	0	5	cluster_5	0.7706
3168	Spectrogram 1	1	2729.000000	2729.750000	0	0	noise	cluster_noise	0.0000
3169	Spectrogram 1	1	2729.500000	2730.500000	0	0	7	cluster_7	0.9250
3170	Spectrogram 1	1	2730.250000	2731.250000	0	0	noise	cluster_noise	0.0000
3171	Spectrogram 1	1	2731.000000	2731.750000	0	0	7	cluster_7	0.8311
3172	Spectrogram 1	1	2731.500000	2733.000000	0	0	noise	cluster_noise	0.0000
3173	Spectrogram 1	1	2732.750000	2733.750000	0	0	5	cluster_5	0.9600
3174	Spectrogram 1	1	2733.500000	2734.250000	0	0	noise	cluster_noise	0.0000
3175	Spectrogram 1	1	2734.000000	2736.750000	0	0	9	cluster_9	0.9863
3176	Spectrogram 1	1	2736.500000	2739.250000	0	0	noise	cluster_noise	0.0000
3177	Spectrogram 1	1	2739.000000	2739.500000	0	0	5	cluster_5	0.9205
3178	Spectrogram 1	1	2739.250000	2740.000000	0	0	7	cluster_7	0.8398
3179	Spectrogram 1	1	2739.750000	2741.000000	0	0	noise	cluster_noise	0.0000
3180	Spectrogram 1	1	2740.750000	2741.500000	0	0	5	cluster_5	0.6499
3181	Spectrogram 1	1	2741.250000	2742.000000	0	0	noise	cluster_noise	0.0000
3182	Spectrogram 1	1	2741.750000	2742.750000	0	0	4	cluster_4	0.8684
3183	Spectrogram 1	1	2742.500000	2743.000000	0	0	5	cluster_5	0.6199
3184	Spectrogram 1	1	2742.750000	2743.250000	0	0	noise	cluster_noise	0.0000
3185	Spectrogram 1	1	2743.000000	2743.750000	0	0	7	cluster_7	0.8458
3186	Spectrogram 1	1	2743.500000	2744.500000	0	0	noise	cluster_noise	0.0000
3187	Spectrogram 1	1	2744.250000	2744.750000	0	0	3	cluster_3	0.4830
3188	Spectrogram 1	1	2744.500000	2745.750000	0	0	noise	cluster_noise	0.0000
3189	Spectrogram 1	1	2745.500000	2746.000000	0	0	10	cluster_10	0.6771
3190	Spectrogram 1	1	2745.750000	2746.500000	0	0	noise	cluster_noise	0.0000
3191	Spectrogram 1	1	2746.250000	2747.000000	0	0	6	cluster_6	0.8553
3192	Spectrogram 1	1	2746.750000	2747.250000	0	0	10	cluster_10	0.6849
3193	Spectrogram 1	1	2747.000000	2748.500000	0	0	noise	cluster_noise	0.0000
3194	Spectrogram 1	1	2748.250000	2749.000000	0	0	6	cluster_6	0.8297
3195	Spectrogram 1	1	2748.750000	2749.250000	0	0	5	cluster_5	0.7003
3196	Spectrogram 1	1	2749.000000	2750.500000	0	0	noise	cluster_noise	0.0000
3197	Spectrogram 1	1	2750.250000	2750.750000	0	0	6	cluster_6	0.8199
3198	Spectrogram 1	1	2750.500000	2751.750000	0	0	noise	cluster_noise	0.0000
3199	Spectrogram 1	1	2751.500000	2752.000000	0	0	7	cluster_7	0.7261
3200	Spectrogram 1	1	2751.750000	2752.750000	0	0	6	cluster_6	0.7771
3201	Spectrogram 1	1	2752.500000	2753.500000	0	0	noise	cluster_noise	0.0000
3202	Spectrogram 1	1	2753.250000	2754.000000	0	0	5	cluster_5	0.7183
3203	Spectrogram 1	1	2753.750000	2754.500000	0	0	noise	cluster_noise	0.0000
3204	Spectrogram 1	1	2754.250000	2754.750000	0	0	7	cluster_7	0.7569
3205	Spectrogram 1	1	2754.500000	2755.000000	0	0	noise	cluster_noise	0.0000
3206	Spectrogram 1	1	2754.750000	2756.000000	0	0	3	cluster_3	0.5109
3207	Spectrogram 1	1	2755.750000	2756.250000	0	0	7	cluster_7	0.7434
3208	Spectrogram 1	1	2756.000000	2756.500000	0	0	noise	cluster_noise	0.0000
3209	Spectrogram 1	1	2756.250000	2756.750000	0	0	7	cluster_7	0.7434
3210	Spectrogram 1	1	2756.500000	2757.250000	0	0	noise	cluster_noise	0.0000
3211	Spectrogram 1	1	2757.000000	2757.750000	0	0	10	cluster_10	0.8083
3212	Spectrogram 1	1	2757.500000	2758.500000	0	0	noise	cluster_noise	0.0000
3213	Spectrogram 1	1	2758.250000	2759.750000	0	0	3	cluster_3	0.6318
3214	Spectrogram 1	1	2759.500000	2760.000000	0	0	noise	cluster_noise	0.0000
3215	Spectrogram 1	1	2759.750000	2760.500000	0	0	7	cluster_7	0.7434
3216	Spectrogram 1	1	2760.250000	2761.000000	0	0	noise	cluster_noise	0.0000
3217	Spectrogram 1	1	2760.750000	2761.250000	0	0	7	cluster_7	0.7508
3218	Spectrogram 1	1	2761.000000	2761.500000	0	0	noise	cluster_noise	0.0000
3219	Spectrogram 1	1	2761.250000	2761.750000	0	0	6	cluster_6	0.8169
3220	Spectrogram 1	1	2761.500000	2762.250000	0	0	noise	cluster_noise	0.0000
3221	Spectrogram 1	1	2762.000000	2762.500000	0	0	7	cluster_7	0.7434
3222	Spectrogram 1	1	2762.250000	2763.250000	0	0	noise	cluster_noise	0.0000
3223	Spectrogram 1	1	2763.000000	2763.750000	0	0	6	cluster_6	0.8993
3224	Spectrogram 1	1	2763.500000	2764.000000	0	0	noise	cluster_noise	0.0000
3225	Spectrogram 1	1	2763.750000	2764.500000	0	0	6	cluster_6	0.7721
3226	Spectrogram 1	1	2764.250000	2765.000000	0	0	noise	cluster_noise	0.0000
3227	Spectrogram 1	1	2764.750000	2765.250000	0	0	7	cluster_7	0.7684
3228	Spectrogram 1	1	2765.000000	2765.750000	0	0	6	cluster_6	0.8858
3229	Spectrogram 1	1	2765.500000	2766.000000	0	0	noise	cluster_noise	0.0000
3230	Spectrogram 1	1	2765.750000	2766.500000	0	0	6	cluster_6	0.8149
3231	Spectrogram 1	1	2766.250000	2767.000000	0	0	noise	cluster_noise	0.0000
3232	Spectrogram 1	1	2766.750000	2767.500000	0	0	6	cluster_6	1.0000
3233	Spectrogram 1	1	2767.250000	2768.000000	0	0	noise	cluster_noise	0.0000
3234	Spectrogram 1	1	2767.750000	2768.250000	0	0	7	cluster_7	0.7862
3235	Spectrogram 1	1	2768.000000	2768.500000	0	0	noise	cluster_noise	0.0000
3236	Spectrogram 1	1	2768.250000	2768.750000	0	0	5	cluster_5	0.7395
3237	Spectrogram 1	1	2768.500000	2769.000000	0	0	noise	cluster_noise	0.0000
3238	Spectrogram 1	1	2768.750000	2769.250000	0	0	6	cluster_6	0.8528
3239	Spectrogram 1	1	2769.000000	2771.000000	0	0	noise	cluster_noise	0.0000
3240	Spectrogram 1	1	2770.750000	2771.250000	0	0	10	cluster_10	0.8283
3241	Spectrogram 1	1	2771.000000	2772.000000	0	0	noise	cluster_noise	0.0000
3242	Spectrogram 1	1	2771.750000	2773.000000	0	0	3	cluster_3	0.5941
3243	Spectrogram 1	1	2772.750000	2774.000000	0	0	noise	cluster_noise	0.0000
3244	Spectrogram 1	1	2773.750000	2774.500000	0	0	10	cluster_10	0.8620
3245	Spectrogram 1	1	2774.250000	2775.250000	0	0	noise	cluster_noise	0.0000
3246	Spectrogram 1	1	2775.000000	2775.500000	0	0	7	cluster_7	0.7434
3247	Spectrogram 1	1	2775.250000	2776.500000	0	0	3	cluster_3	0.6549
3248	Spectrogram 1	1	2776.250000	2778.000000	0	0	noise	cluster_noise	0.0000
3249	Spectrogram 1	1	2777.750000	2778.250000	0	0	7	cluster_7	0.7481
3250	Spectrogram 1	1	2778.000000	2778.750000	0	0	6	cluster_6	0.9194
3251	Spectrogram 1	1	2778.500000	2779.000000	0	0	5	cluster_5	0.6767
3252	Spectrogram 1	1	2778.750000	2780.000000	0	0	noise	cluster_noise	0.0000
3253	Spectrogram 1	1	2779.750000	2780.500000	0	0	6	cluster_6	0.7238
3254	Spectrogram 1	1	2780.250000	2780.750000	0	0	1	cluster_1	1.0000
3255	Spectrogram 1	1	2780.500000	2781.000000	0	0	noise	cluster_noise	0.0000
3256	Spectrogram 1	1	2780.750000	2781.250000	0	0	7	cluster_7	0.7321
3257	Spectrogram 1	1	2781.000000	2781.750000	0	0	noise	cluster_noise	0.0000
3258	Spectrogram 1	1	2781.500000	2782.250000	0	0	6	cluster_6	0.6869
3259	Spectrogram 1	1	2782.000000	2783.000000	0	0	noise	cluster_noise	0.0000
3260	Spectrogram 1	1	2782.750000	2783.250000	0	0	1	cluster_1	1.0000
3261	Spectrogram 1	1	2783.000000	2783.500000	0	0	5	cluster_5	0.6910
3262	Spectrogram 1	1	2783.250000	2784.000000	0	0	noise	cluster_noise	0.0000
3263	Spectrogram 1	1	2783.750000	2784.250000	0	0	6	cluster_6	0.6683
3264	Spectrogram 1	1	2784.000000	2784.500000	0	0	1	cluster_1	1.0000
3265	Spectrogram 1	1	2784.250000	2785.000000	0	0	noise	cluster_noise	0.0000
3266	Spectrogram 1	1	2784.750000	2785.250000	0	0	1	cluster_1	1.0000
3267	Spectrogram 1	1	2785.000000	2785.500000	0	0	10	cluster_10	0.6782
3268	Spectrogram 1	1	2785.250000	2786.250000	0	0	noise	cluster_noise	0.0000
3269	Spectrogram 1	1	2786.000000	2786.500000	0	0	7	cluster_7	0.7307
3270	Spectrogram 1	1	2786.250000	2788.000000	0	0	noise	cluster_noise	0.0000
3271	Spectrogram 1	1	2787.750000	2788.250000	0	0	1	cluster_1	1.0000
3272	Spectrogram 1	1	2788.000000	2788.750000	0	0	noise	cluster_noise	0.0000
3273	Spectrogram 1	1	2788.500000	2789.000000	0	0	1	cluster_1	1.0000
3274	Spectrogram 1	1	2788.750000	2789.500000	0	0	10	cluster_10	0.7220
3275	Spectrogram 1	1	2789.250000	2789.750000	0	0	noise	cluster_noise	0.0000
3276	Spectrogram 1	1	2789.500000	2790.000000	0	0	10	cluster_10	0.7100
3277	Spectrogram 1	1	2789.750000	2790.750000	0	0	4	cluster_4	0.8186
3278	Spectrogram 1	1	2790.500000	2791.750000	0	0	3	cluster_3	0.5461
3279	Spectrogram 1	1	2791.500000	2792.000000	0	0	noise	cluster_noise	0.0000
3280	Spectrogram 1	1	2791.750000	2792.500000	0	0	7	cluster_7	0.7434
3281	Spectrogram 1	1	2792.250000	2792.750000	0	0	noise	cluster_noise	0.0000
3282	Spectrogram 1	1	2792.500000	2793.250000	0	0	10	cluster_10	0.7252
3283	Spectrogram 1	1	2793.000000	2793.750000	0	0	noise	cluster_noise	0.0000
3284	Spectrogram 1	1	2793.500000	2794.000000	0	0	10	cluster_10	0.7763
3285	Spectrogram 1	1	2793.750000	2794.250000	0	0	7	cluster_7	0.7434
3286	Spectrogram 1	1	2794.000000	2795.250000	0	0	3	cluster_3	0.7128
3287	Spectrogram 1	1	2795.000000	2795.500000	0	0	noise	cluster_noise	0.0000
3288	Spectrogram 1	1	2795.250000	2795.750000	0	0	10	cluster_10	0.7059
3289	Spectrogram 1	1	2795.500000	2797.000000	0	0	noise	cluster_noise	0.0000
3290	Spectrogram 1	1	2796.750000	2797.250000	0	0	6	cluster_6	0.7149
3291	Spectrogram 1	1	2797.000000	2797.750000	0	0	noise	cluster_noise	0.0000
3292	Spectrogram 1	1	2797.500000	2798.000000	0	0	10	cluster_10	0.7293
3293	Spectrogram 1	1	2797.750000	2798.250000	0	0	noise	cluster_noise	0.0000
3294	Spectrogram 1	1	2798.000000	2798.750000	0	0	6	cluster_6	0.8583
3295	Spectrogram 1	1	2798.500000	2799.250000	0	0	noise	cluster_noise	0.0000
3296	Spectrogram 1	1	2799.000000	2799.500000	0	0	7	cluster_7	0.7872
3297	Spectrogram 1	1	2799.250000	2800.000000	0	0	noise	cluster_noise	0.0000
3298	Spectrogram 1	1	2799.750000	2800.250000	0	0	1	cluster_1	0.8820
3299	Spectrogram 1	1	2800.000000	2800.500000	0	0	7	cluster_7	0.7242
3300	Spectrogram 1	1	2800.250000	2802.000000	0	0	noise	cluster_noise	0.0000
3301	Spectrogram 1	1	2801.750000	2802.250000	0	0	1	cluster_1	1.0000
3302	Spectrogram 1	1	2802.000000	2803.000000	0	0	noise	cluster_noise	0.0000
3303	Spectrogram 1	1	2802.750000	2803.250000	0	0	1	cluster_1	1.0000
3304	Spectrogram 1	1	2803.000000	2803.500000	0	0	7	cluster_7	0.7974
3305	Spectrogram 1	1	2803.250000	2805.000000	0	0	noise	cluster_noise	0.0000
3306	Spectrogram 1	1	2804.750000	2805.250000	0	0	1	cluster_1	0.7032
3307	Spectrogram 1	1	2805.000000	2805.750000	0	0	noise	cluster_noise	0.0000
3308	Spectrogram 1	1	2805.500000	2806.000000	0	0	1	cluster_1	1.0000
3309	Spectrogram 1	1	2805.750000	2806.250000	0	0	noise	cluster_noise	0.0000
3310	Spectrogram 1	1	2806.000000	2806.500000	0	0	7	cluster_7	0.9257
3311	Spectrogram 1	1	2806.250000	2806.750000	0	0	noise	cluster_noise	0.0000
3312	Spectrogram 1	1	2806.500000	2807.000000	0	0	6	cluster_6	0.6519
3313	Spectrogram 1	1	2806.750000	2808.750000	0	0	noise	cluster_noise	0.0000
3314	Spectrogram 1	1	2808.500000	2809.000000	0	0	10	cluster_10	0.7851
3315	Spectrogram 1	1	2808.750000	2810.250000	0	0	noise	cluster_noise	0.0000
3316	Spectrogram 1	1	2810.000000	2810.500000	0	0	1	cluster_1	1.0000
3317	Spectrogram 1	1	2810.250000	2810.750000	0	0	7	cluster_7	0.7434
3318	Spectrogram 1	1	2810.500000	2811.000000	0	0	noise	cluster_noise	0.0000
3319	Spectrogram 1	1	2810.750000	2811.250000	0	0	1	cluster_1	1.0000
3320	Spectrogram 1	1	2811.000000	2811.750000	0	0	10	cluster_10	0.8894
3321	Spectrogram 1	1	2811.500000	2813.000000	0	0	noise	cluster_noise	0.0000
3322	Spectrogram 1	1	2812.750000	2813.250000	0	0	1	cluster_1	1.0000
3323	Spectrogram 1	1	2813.000000	2813.500000	0	0	noise	cluster_noise	0.0000
3324	Spectrogram 1	1	2813.250000	2813.750000	0	0	7	cluster_7	0.7233
3325	Spectrogram 1	1	2813.500000	2814.000000	0	0	noise	cluster_noise	0.0000
3326	Spectrogram 1	1	2813.750000	2814.750000	0	0	10	cluster_10	0.7515
3327	Spectrogram 1	1	2814.500000	2815.000000	0	0	noise	cluster_noise	0.0000
3328	Spectrogram 1	1	2814.750000	2815.250000	0	0	6	cluster_6	0.9396
3329	Spectrogram 1	1	2815.000000	2815.500000	0	0	noise	cluster_noise	0.0000
3330	Spectrogram 1	1	2815.250000	2815.750000	0	0	1	cluster_1	1.0000
3331	Spectrogram 1	1	2815.500000	2818.000000	0	0	noise	cluster_noise	0.0000
3332	Spectrogram 1	1	2817.750000	2818.250000	0	0	7	cluster_7	0.7217
3333	Spectrogram 1	1	2818.000000	2820.500000	0	0	noise	cluster_noise	0.0000
3334	Spectrogram 1	1	2820.250000	2820.750000	0	0	2	cluster_2	0.6612
3335	Spectrogram 1	1	2820.500000	2821.000000	0	0	noise	cluster_noise	0.0000
3336	Spectrogram 1	1	2820.750000	2821.500000	0	0	5	cluster_5	0.8312
3337	Spectrogram 1	1	2821.250000	2822.000000	0	0	4	cluster_4	0.7536
3338	Spectrogram 1	1	2821.750000	2824.000000	0	0	noise	cluster_noise	0.0000
3339	Spectrogram 1	1	2823.750000	2824.750000	0	0	5	cluster_5	0.9296
3340	Spectrogram 1	1	2824.500000	2830.000000	0	0	noise	cluster_noise	0.0000
3341	Spectrogram 1	1	2829.750000	2831.000000	0	0	1	cluster_1	1.0000
3342	Spectrogram 1	1	2830.750000	2831.750000	0	0	noise	cluster_noise	0.0000
3343	Spectrogram 1	1	2831.500000	2832.750000	0	0	10	cluster_10	0.8023
3344	Spectrogram 1	1	2832.500000	2833.500000	0	0	1	cluster_1	1.0000
3345	Spectrogram 1	1	2833.250000	2833.750000	0	0	10	cluster_10	1.0000
3346	Spectrogram 1	1	2833.500000	2834.500000	0	0	1	cluster_1	0.9579
3347	Spectrogram 1	1	2834.250000	2835.500000	0	0	10	cluster_10	0.9933
3348	Spectrogram 1	1	2835.250000	2836.250000	0	0	1	cluster_1	1.0000
3349	Spectrogram 1	1	2836.000000	2836.500000	0	0	noise	cluster_noise	0.0000
3350	Spectrogram 1	1	2836.250000	2837.000000	0	0	1	cluster_1	1.0000
3351	Spectrogram 1	1	2836.750000	2838.000000	0	0	10	cluster_10	0.9131
3352	Spectrogram 1	1	2837.750000	2838.250000	0	0	noise	cluster_noise	0.0000
3353	Spectrogram 1	1	2838.000000	2839.000000	0	0	1	cluster_1	1.0000
3354	Spectrogram 1	1	2838.750000	2839.750000	0	0	10	cluster_10	0.8274
3355	Spectrogram 1	1	2839.500000	2845.000000	0	0	noise	cluster_noise	0.0000
3356	Spectrogram 1	1	2844.750000	2845.250000	0	0	4	cluster_4	0.6471
3357	Spectrogram 1	1	2845.000000	2850.500000	0	0	noise	cluster_noise	0.0000
3358	Spectrogram 1	1	2850.250000	2851.750000	0	0	1	cluster_1	1.0000
3359	Spectrogram 1	1	2851.500000	2852.000000	0	0	noise	cluster_noise	0.0000
3360	Spectrogram 1	1	2851.750000	2853.000000	0	0	10	cluster_10	0.8252
3361	Spectrogram 1	1	2852.750000	2854.750000	0	0	1	cluster_1	0.9810
3362	Spectrogram 1	1	2854.500000	2855.000000	0	0	noise	cluster_noise	0.0000
3363	Spectrogram 1	1	2854.750000	2855.750000	0	0	10	cluster_10	0.8930
3364	Spectrogram 1	1	2855.500000	2856.000000	0	0	noise	cluster_noise	0.0000
3365	Spectrogram 1	1	2855.750000	2857.500000	0	0	1	cluster_1	1.0000
3366	Spectrogram 1	1	2857.250000	2858.000000	0	0	noise	cluster_noise	0.0000
3367	Spectrogram 1	1	2857.750000	2858.250000	0	0	10	cluster_10	0.7388
3368	Spectrogram 1	1	2858.000000	2858.500000	0	0	noise	cluster_noise	0.0000
3369	Spectrogram 1	1	2858.250000	2858.750000	0	0	10	cluster_10	0.8221
3370	Spectrogram 1	1	2858.500000	2860.250000	0	0	1	cluster_1	1.0000
3371	Spectrogram 1	1	2860.000000	2861.250000	0	0	4	cluster_4	0.9551
3372	Spectrogram 1	1	2861.000000	2869.250000	0	0	1	cluster_1	0.9947
3373	Spectrogram 1	1	2869.000000	2869.500000	0	0	noise	cluster_noise	0.0000
3374	Spectrogram 1	1	2869.250000	2874.000000	0	0	1	cluster_1	1.0000
3375	Spectrogram 1	1	2873.750000	2874.500000	0	0	10	cluster_10	0.8936
3376	Spectrogram 1	1	2874.250000	2875.000000	0	0	noise	cluster_noise	0.0000
3377	Spectrogram 1	1	2874.750000	2877.000000	0	0	1	cluster_1	1.0000
3378	Spectrogram 1	1	2876.750000	2877.250000	0	0	5	cluster_5	0.8256
3379	Spectrogram 1	1	2877.000000	2878.750000	0	0	noise	cluster_noise	0.0000
3380	Spectrogram 1	1	2878.500000	2881.250000	0	0	1	cluster_1	1.0000
3381	Spectrogram 1	1	2881.000000	2881.500000	0	0	10	cluster_10	0.7496
3382	Spectrogram 1	1	2881.250000	2881.750000	0	0	noise	cluster_noise	0.0000
3383	Spectrogram 1	1	2881.500000	2883.750000	0	0	1	cluster_1	1.0000
3384	Spectrogram 1	1	2883.500000	2884.500000	0	0	noise	cluster_noise	0.0000
3385	Spectrogram 1	1	2884.250000	2887.750000	0	0	1	cluster_1	1.0000
3386	Spectrogram 1	1	2887.500000	2888.000000	0	0	noise	cluster_noise	0.0000
3387	Spectrogram 1	1	2887.750000	2891.000000	0	0	1	cluster_1	1.0000
3388	Spectrogram 1	1	2890.750000	2891.250000	0	0	noise	cluster_noise	0.0000
3389	Spectrogram 1	1	2891.000000	2891.500000	0	0	10	cluster_10	0.6898
3390	Spectrogram 1	1	2891.250000	2891.750000	0	0	11	cluster_11	1.0000
3391	Spectrogram 1	1	2891.500000	2892.000000	0	0	10	cluster_10	0.7480
3392	Spectrogram 1	1	2891.750000	2892.250000	0	0	noise	cluster_noise	0.0000
3393	Spectrogram 1	1	2892.000000	2894.250000	0	0	1	cluster_1	1.0000
3394	Spectrogram 1	1	2894.000000	2895.250000	0	0	noise	cluster_noise	0.0000
3395	Spectrogram 1	1	2895.000000	2895.500000	0	0	10	cluster_10	0.7979
3396	Spectrogram 1	1	2895.250000	2896.000000	0	0	noise	cluster_noise	0.0000
3397	Spectrogram 1	1	2895.750000	2898.000000	0	0	1	cluster_1	1.0000
3398	Spectrogram 1	1	2897.750000	2898.250000	0	0	noise	cluster_noise	0.0000
3399	Spectrogram 1	1	2898.000000	2899.000000	0	0	4	cluster_4	0.8443
3400	Spectrogram 1	1	2898.750000	2899.250000	0	0	noise	cluster_noise	0.0000
3401	Spectrogram 1	1	2899.000000	2901.750000	0	0	1	cluster_1	1.0000
3402	Spectrogram 1	1	2901.500000	2902.000000	0	0	noise	cluster_noise	0.0000
3403	Spectrogram 1	1	2901.750000	2904.000000	0	0	1	cluster_1	1.0000
3404	Spectrogram 1	1	2903.750000	2904.250000	0	0	noise	cluster_noise	0.0000
3405	Spectrogram 1	1	2904.000000	2904.750000	0	0	4	cluster_4	0.8005
3406	Spectrogram 1	1	2904.500000	2905.250000	0	0	noise	cluster_noise	0.0000
3407	Spectrogram 1	1	2905.000000	2905.500000	0	0	10	cluster_10	0.7058
3408	Spectrogram 1	1	2905.250000	2906.000000	0	0	noise	cluster_noise	0.0000
3409	Spectrogram 1	1	2905.750000	2907.750000	0	0	1	cluster_1	1.0000
3410	Spectrogram 1	1	2907.500000	2908.250000	0	0	5	cluster_5	0.8313
3411	Spectrogram 1	1	2908.000000	2908.500000	0	0	10	cluster_10	0.8554
3412	Spectrogram 1	1	2908.250000	2909.000000	0	0	noise	cluster_noise	0.0000
3413	Spectrogram 1	1	2908.750000	2909.250000	0	0	5	cluster_5	0.6324
3414	Spectrogram 1	1	2909.000000	2909.750000	0	0	noise	cluster_noise	0.0000
3415	Spectrogram 1	1	2909.500000	2910.000000	0	0	10	cluster_10	0.7077
3416	Spectrogram 1	1	2909.750000	2912.250000	0	0	1	cluster_1	1.0000
3417	Spectrogram 1	1	2912.000000	2913.500000	0	0	10	cluster_10	0.7832
3418	Spectrogram 1	1	2913.250000	2916.000000	0	0	1	cluster_1	1.0000
3419	Spectrogram 1	1	2915.750000	2917.000000	0	0	10	cluster_10	0.7804
3420	Spectrogram 1	1	2916.750000	2917.250000	0	0	noise	cluster_noise	0.0000
3421	Spectrogram 1	1	2917.000000	2921.750000	0	0	1	cluster_1	0.9819
3422	Spectrogram 1	1	2921.500000	2922.000000	0	0	noise	cluster_noise	0.0000
3423	Spectrogram 1	1	2921.750000	2922.250000	0	0	4	cluster_4	1.0000
3424	Spectrogram 1	1	2922.000000	2922.500000	0	0	5	cluster_5	0.7252
3425	Spectrogram 1	1	2922.250000	2922.750000	0	0	noise	cluster_noise	0.0000
3426	Spectrogram 1	1	2922.500000	2923.250000	0	0	1	cluster_1	0.7888
3427	Spectrogram 1	1	2923.000000	2924.750000	0	0	9	cluster_9	0.9569
3428	Spectrogram 1	1	2924.500000	2925.500000	0	0	noise	cluster_noise	0.0000
3429	Spectrogram 1	1	2925.250000	2925.750000	0	0	4	cluster_4	0.6017
3430	Spectrogram 1	1	2925.500000	2926.250000	0	0	noise	cluster_noise	0.0000
3431	Spectrogram 1	1	2926.000000	2926.750000	0	0	10	cluster_10	0.7180
3432	Spectrogram 1	1	2926.500000	2929.500000	0	0	1	cluster_1	1.0000
3433	Spectrogram 1	1	2929.250000	2930.000000	0	0	noise	cluster_noise	0.0000
3434	Spectrogram 1	1	2929.750000	2930.500000	0	0	10	cluster_10	0.7664
3435	Spectrogram 1	1	2930.250000	2930.750000	0	0	noise	cluster_noise	0.0000
3436	Spectrogram 1	1	2930.500000	2932.750000	0	0	1	cluster_1	0.9691
3437	Spectrogram 1	1	2932.500000	2933.250000	0	0	noise	cluster_noise	0.0000
3438	Spectrogram 1	1	2933.000000	2934.500000	0	0	1	cluster_1	0.9551
3439	Spectrogram 1	1	2934.250000	2935.250000	0	0	noise	cluster_noise	0.0000
3440	Spectrogram 1	1	2935.000000	2936.500000	0	0	10	cluster_10	0.7807
3441	Spectrogram 1	1	2936.250000	2937.000000	0	0	1	cluster_1	0.7437
3442	Spectrogram 1	1	2936.750000	2937.250000	0	0	noise	cluster_noise	0.0000
3443	Spectrogram 1	1	2937.000000	2938.250000	0	0	9	cluster_9	0.9898
3444	Spectrogram 1	1	2938.000000	2939.000000	0	0	noise	cluster_noise	0.0000
3445	Spectrogram 1	1	2938.750000	2939.500000	0	0	10	cluster_10	0.7656
3446	Spectrogram 1	1	2939.250000	2940.500000	0	0	noise	cluster_noise	0.0000
3447	Spectrogram 1	1	2940.250000	2941.750000	0	0	1	cluster_1	1.0000
3448	Spectrogram 1	1	2941.500000	2943.250000	0	0	4	cluster_4	0.8589
3449	Spectrogram 1	1	2943.000000	2943.500000	0	0	noise	cluster_noise	0.0000
3450	Spectrogram 1	1	2943.250000	2943.750000	0	0	6	cluster_6	0.6451
3451	Spectrogram 1	1	2943.500000	2944.000000	0	0	noise	cluster_noise	0.0000
