Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Cluster	Label	Score
137	Spectrogram 1	1	337.500000	338.000000	0	0	noise	cluster_noise	0.0000
138	Spectrogram 1	1	337.750000	338.500000	0	0	8	cluster_8	0.8298
139	Spectrogram 1	1	338.250000	339.250000	0	0	noise	cluster_noise	0.0000
140	Spectrogram 1	1	339.000000	339.500000	0	0	9	cluster_9	1.0000
141	Spectrogram 1	1	339.250000	339.750000	0	0	6	cluster_6	1.0000
142	Spectrogram 1	1	339.500000	340.500000	0	0	noise	cluster_noise	0.0000
143	Spectrogram 1	1	340.250000	342.250000	0	0	2	cluster_2	0.9118
144	Spectrogram 1	1	342.000000	344.500000	0	0	5	cluster_5	0.6794
145	Spectrogram 1	1	344.250000	345.250000	0	0	noise	cluster_noise	0.0000
146	Spectrogram 1	1	345.000000	345.750000	0	0	7	cluster_7	0.8607
147	Spectrogram 1	1	345.500000	346.500000	0	0	noise	cluster_noise	0.0000
148	Spectrogram 1	1	346.250000	346.750000	0	0	7	cluster_7	0.5989
149	Spectrogram 1	1	346.500000	348.000000	0	0	noise	cluster_noise	0.0000
150	Spectrogram 1	1	347.750000	349.000000	0	0	5	cluster_5	0.6950
151	Spectrogram 1	1	348.750000	349.500000	0	0	noise	cluster_noise	0.0000
152	Spectrogram 1	1	349.250000	350.750000	0	0	8	cluster_8	0.9417
153	Spectrogram 1	1	350.500000	351.250000	0	0	noise	cluster_noise	0.0000
154	Spectrogram 1	1	351.000000	351.500000	0	0	9	cluster_9	1.0000
155	Spectrogram 1	1	351.250000	351.750000	0	0	noise	cluster_noise	0.0000
156	Spectrogram 1	1	351.500000	352.000000	0	0	5	cluster_5	0.5905
157	Spectrogram 1	1	351.750000	353.250000	0	0	2	cluster_2	0.9645
158	Spectrogram 1	1	353.000000	355.750000	0	0	5	cluster_5	0.7818
159	Spectrogram 1	1	355.500000	356.000000	0	0	noise	cluster_noise	0.0000
160	Spectrogram 1	1	355.750000	358.000000	0	0	7	cluster_7	0.7733
161	Spectrogram 1	1	357.750000	358.250000	0	0	noise	cluster_noise	0.0000
162	Spectrogram 1	1	358.000000	360.250000	0	0	5	cluster_5	0.7403
163	Spectrogram 1	1	360.000000	360.500000	0	0	2	cluster_2	1.0000
164	Spectrogram 1	1	360.250000	360.750000	0	0	noise	cluster_noise	0.0000
165	Spectrogram 1	1	360.500000	361.750000	0	0	8	cluster_8	0.8628
166	Spectrogram 1	1	361.500000	362.000000	0	0	noise	cluster_noise	0.0000
167	Spectrogram 1	1	361.750000	362.750000	0	0	9	cluster_9	0.9868
168	Spectrogram 1	1	362.500000	363.750000	0	0	noise	cluster_noise	0.0000
169	Spectrogram 1	1	363.500000	364.000000	0	0	5	cluster_5	0.6989
170	Spectrogram 1	1	363.750000	364.500000	0	0	noise	cluster_noise	0.0000
171	Spectrogram 1	1	364.250000	364.750000	0	0	5	cluster_5	0.8535
172	Spectrogram 1	1	364.500000	365.000000	0	0	6	cluster_6	0.8380
173	Spectrogram 1	1	364.750000	365.500000	0	0	noise	cluster_noise	0.0000
174	Spectrogram 1	1	365.250000	365.750000	0	0	6	cluster_6	0.8633
175	Spectrogram 1	1	365.500000	366.500000	0	0	noise	cluster_noise	0.0000
